Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
SHOE2FBZENEBCZZD,7,23:43.0,443,Savannah,No ,Fashion,0,67,0,373,12,3653,5239,4776.0966
PBXE8GDHCSRVDNYP,47,47:06.0,205,Jaylinn,Yes,Educational,0,62,0,124,13,2579,,3184.8498
USGE9ZNJ2JKFNKH6,36,09:30.0,11,Seneca,Yes,Cosmetics,3,74,0,245,15,453,1169,1046.6478
CRTECN2QYUWCFPSX,26,20:36.0,152,Rhyder,Yes,Pet_care,0,32,0,191,10,1704,2199,2139.088875
ACCEAT6AZZJ6GRSQ,23,26:02.0,471,Robbie,No ,Repair,2,82,0,265,6,2273,3279,2998.855552
CAGEBTGEZYMKVZQV,8,21:04.0,445,Matilyn,Yes,Child_care,0,4,0,257,9,3252,5335,4553.904564
NKCDYHF8HKBHXYGY,11,24:59.0,58,Finlee,Yes,Organic,1,27,0,137,8,2806,,3416.068425
SMPEJWCKPNNPDVKG,16,21:11.0,61,Adele,Yes,Technology,2,40,0,478,8,11149,16181,13835.46658
BRAEGJFX4HPHMBWT,13,11:53.0,234,Odalis,Yes,Fashion,1,19,0,352,11,8572,12012,10654.25447
SGLEJXH9NYYU7QSV,46,45:50.0,471,Zakariya,Yes,Cosmetics,2,20,0,220,17,1879,2780,2496.00715
NKCDX3BHHAQYXSKF,3,18:45.0,454,Ethaniel,Yes,Fashion,0,59,0,395,12,2030,4151,3466.879056
TOPECMKVNSFHVMHF,43,03:25.0,24,Conner,Yes,Cosmetics,0,52,0,295,13,3312,4748,4302.526464
NKCEABYZDD5Z63ZX,47,05:37.0,448,Demonte,No ,Hospitality,0,13,1,263,7,2641,3744,518.6076341
CRTEA7HAEXGZ7HNU,20,19:57.0,452,Vania,No ,Fashion,0,17,0,369,15,3222,4601,4285.941363
BDSE7FQ5QTGYQDH4,6,16:37.0,268,Zamara,No ,Hospitality,2,14,0,335,5,2506,3780,3479.222043
PCSECV3FHFGEG7FG,22,03:11.0,358,Meryem,Yes,Hospitality,3,100,0,342,13,10616,26236,18369.13113
ACCE6P3A5JC6BDHZ,50,16:49.0,358,Lachlan,Yes,Hospitality,3,22,0,200,7,4201,6364,5472.4845
NKCE9YFBJECEYPAH,36,29:52.0,103,Rozlynn,Yes,Technology,1,46,1,530,15,11822,16687,2206.668355
JEAEGGDJSGBFYYDF,31,14:35.0,315,Tonya,No ,Repair,2,52,0,297,2,1691,8780,5498.13528
MUGE75ZZ2ZYSR3TR,9,29:48.0,164,Luther,Yes,Pet_care,0,32,0,165,7,1784,2478,2291.746275
WATE7NSTSTUUH7WM,39,59:20.0,3,Amarii,Yes,Hospitality,0,14,0,249,9,2300,3205,3003.679602
CRTECN2QY8X3MMJ5,20,31:38.0,452,Kassie,Yes,Repair,0,46,0,255,5,2963,4111,3769.489872
PTPEA5N8ZGYNK3PZ,32,20:00.0,65,Zofia,No ,Technology,2,48,0,539,9,2703,,3853.6776
RNGEH3ETCHGWGWGZ,34,41:36.0,141,Jaylene,Yes,Hospitality,0,44,0,272,5,3736,5300,4761.589536
PCSEBHMYCGD9W5HE,9,04:28.0,23,Sayde,Yes,Educational,0,37,0,141,9,3138,5296,4350.8955
CRTECN2QZNWFT9PT,16,30:19.0,441,Doris,No ,Fashion,0,12,0,354,13,3150,4914,4390.800876
BDGEGEGDEKYKWS3C,27,54:54.0,315,Chason,Yes,Repair,2,92,0,283,4,1829,7960,5104.875776
RTRE4ZQBJXMNT3ET,30,56:28.0,58,Boris,Yes,Organic,0,48,0,133,7,6066,7921,7085.75904
BRAE7KQVPUDRKNMC,30,33:35.0,275,Stone,No ,Educational,0,78,0,173,16,775,1958,1526.2731
ACCDQDYBYCX69WHA,32,02:33.0,23,Katalyna,Yes,Home_decor,2,95,0,202,13,600,2809,1881.234432
RNGE7M92AC8CFMM8,18,30:27.0,446,Aadhya,No ,Hospitality,0,38,1,318,5,6760,9513,1265.613536
ACCDWG6GYCXXABPZ,15,12:49.0,58,Briley,Yes,Repair,0,89,0,202,4,5198,7926,6669.180672
MUGEAGGKJZYHANSX,34,22:25.0,73,,Yes,Educational,0,75,0,120,12,1478,2074,1879.1487
CRTECN2QXHYSFTHY,16,31:58.0,80,Lynnlee,Yes,Cosmetics,2,31,0,287,14,366,568,752.763375
BRFEFY5ARFYRXFNP,35,36:19.0,115,Ariyana,Yes,Pet_care,0,76,0,141,7,1401,2006,1827.2331
CAGEBFPENZTMYNBS,27,56:34.0,103,Fanny,No ,Repair,1,97,0,259,1,9322,15054,12268.96563
ACCDXF9HT5SHRYYE,33,40:20.0,37,Fianna,No ,Child_care,2,81,1,265,9,7549,10737,1392.095443
LJGEFHZQFRXZFSSE,17,05:09.0,57,Ayaansh,No ,Repair,0,33,0,277,5,3378,7016,5462.9085
ACCDPDJVGNGNX7QE,2,52:30.0,186,Kayloni,Yes,Fashion,0,58,0,393,17,6768,10088,8778.783888
SHIEBBWHSYHSVV4U,7,12:10.0,441,Aron,Yes,Cosmetics,0,30,0,205,13,5025,8370,6893.931975
PELEGTPH8VFNGMYK,16,31:39.0,446,Mekhi,Yes,Technology,0,37,0,631,9,5575,7324,7068.58425
ACCDZY24EZN3T4DU,16,30:05.0,3,Auria,Yes,Home_decor,0,41,0,244,12,2145,3409,3004.974288
PBXEAP3SGKSH89XC,43,37:01.0,220,Eesha,Yes,Home_decor,0,49,0,233,14,3755,5429,4800.508848
NKCEBUPHVBPS9NMR,48,17:49.0,175,Abigael,Yes,Cosmetics,2,29,1,221,13,4881,6701,900.6721763
NKCEBTQZEGG6CDX3,10,09:21.0,191,Armoni,Yes,Pet_care,2,64,1,139,6,3502,6563,768.41622
TOPE6ZCJHHQVNAET,32,03:11.0,57,Mattea,Yes,Educational,0,1,0,133,6,4191,8706,6584.711463
NKCEFH7VNTHWSFKG,39,47:27.0,113,Phaedra,No ,Fashion,0,93,0,360,17,1699,6743,4522.110208
TROEGRPC3SKZDGHT,6,36:19.0,123,Avril,No ,Fashion,0,97,0,368,12,843,,2527.206528
MUGEAGGKVTMZWUMP,8,22:42.0,469,Evan,Yes,Technology,2,90,0,614,8,3522,5149,4881.647232
SHIEBCQZBRDR89FY,7,24:08.0,152,Sterling,Yes,Organic,0,70,0,138,5,1847,2620,2348.8938
RNGECQP4BZZ8HYBA,35,18:59.0,220,Briella,No ,Child_care,0,56,0,262,5,3291,4867,4315.244544
JWSEBCY4TGWWVQHH,14,13:24.0,452,Aiyana,Yes,Hospitality,0,25,0,201,6,4945,7020,6171.622275
BRAECJ7SUPN7VHUV,44,33:35.0,23,Carli,Yes,Cosmetics,0,83,0,236,12,1366,2428,2104.531968
SCFEHFMHWZNYMH9C,45,10:20.0,73,Amir,No ,Repair,0,87,,208,8,1133,1608,233.528064
SHOED65Z2TDCFZHB,15,23:34.0,146,Devyn,No ,Hospitality,2,9,0,297,8,1465,2502,2281.861791
WTCEGGTZEJQ2YRQG,36,03:25.0,443,Frances,Yes,Home_decor,0,17,0,289,,4651,6468,5856.81426
NKCEBMDCVPMF2GTX,20,37:09.0,24,Jabril,Yes,Educational,0,50,0,135,8,6092,8082,7181.412912
NKCECPQAWZVEF8YY,40,09:21.0,451,Decklyn,Yes,Fashion,0,77,0,389,15,3142,4511,4179.0276
TSHEEFKQHY3VVB5H,11,05:23.0,175,Neyla,No ,Organic,2,29,0,125,7,6889,10059,8583.417675
HLKEH99YARH28MGG,4,09:48.0,1,Thompson,Yes,Fashion,0,51,0,393,16,1771,,3070.532016
CPIEBCHSQ7YGDRWD,5,32:23.0,451,Kiyomi,Yes,Organic,0,97,1,120,7,5313,6901,921.2309568
BRAECU9BZKE6THSU,22,25:16.0,23,Janie,Yes,Child_care,2,88,0,257,13,2091,4334,3423.659008
SHOECZNMUNRVGQ7H,42,30:05.0,449,Annalisa,No ,Educational,0,78,0,115,14,3458,4869,4241.4867
NKCEAX7H9SH5UZNS,12,56:37.0,108,Edan,No ,Fashion,0,47,0,387,,2457,5460,4323.193344
WATEBYZGFCZPUJAR,45,23:43.0,55,Dominic,No ,Technology,0,32,0,602,16,3963,5451,5303.238675
CRTECN2QSGYJCCVA,2,24:08.0,115,Dandre,No ,Repair,0,72,0,234,9,1422,2006,1930.0446
NKCE8NHGCZETZQF4,25,27:58.0,447,Addelynn,Yes,Cosmetics,0,83,0,236,17,3022,4399,3895.889536
SHIEA6YVKUQUKCYG,6,26:21.0,441,Allegra,No ,Repair,0,56,0,210,9,2406,3928,3358.21896
BOTEGZWZQRHK89DS,4,54:00.0,192,Zianna,Yes,Organic,1,33,0,102,6,1767,5645,3800.69445
SUDEGGATV7QB9GV9,37,55:30.0,471,Aamiyah,No ,Educational,2,59,0,165,14,2363,5056,3854.859984
DRPEHGFG2FPKZEBB,38,11:53.0,101,Nuha,No ,Cosmetics,0,41,0,216,12,814,1099,1166.13864
SNDEHQPZHMZPAHQP,28,10:20.0,469,Kristopher,Yes,Child_care,0,91,0,339,14,5281,6822,6306.824832
BRAEDSGAZRJTXRCR,6,36:08.0,55,Leigha,No ,Organic,0,47,0,116,7,1029,2821,2029.27896
PTPEAPCXUNAJKUHZ,5,30:27.0,451,Haisley,Yes,Fashion,0,75,0,386,12,4786,6722,6085.431
PRCE3WRYGKBAZGR8,18,01:28.0,101,Esma,No ,Repair,0,2,0,204,4,1906,2806,2560.683906
NKCECZH48UQYP6NY,43,30:05.0,104,Roscoe,Yes,Organic,0,59,0,128,8,724,2764,1861.41024
CRTECN2QUAMRBWUE,18,29:15.0,23,Susie,Yes,Educational,2,74,0,134,13,1584,5190,3490.146
ACCEGNYUMARHZWGW,37,37:23.0,93,Garren,No ,Child_care,2,99,0,333,13,3137,5416,4548.603136
NKCE9YFBSJVQRZ7P,15,58:44.0,456,Ivaan,Yes,Child_care,0,96,1,253,12,2861,8510,878.9561088
BRAEBCY3YXNXGCZX,9,19:52.0,449,Karim,Yes,Technology,0,94,0,538,9,6364,8777,7998.449536
SHOEAMZZNMJH4UZM,48,19:57.0,443,Lloyd,No ,Pet_care,0,84,0,146,2,2582,4126,3450.260352
PBXECYZGYWAKWHK8,26,18:43.0,456,Auriella,No ,Home_decor,0,24,0,208,11,2620,8533,5776.153425
SGLEJVKF8UNGUJYG,21,22:59.0,447,Oakleigh,Yes,Pet_care,0,12,0,162,10,4263,5876,5236.046343
KRTE8FTB4MQ77HHZ,6,41:05.0,294,Aziah,Yes,Repair,2,49,0,259,6,3740,21952,13028.78866
PTPE4JYSR95ADP6S,13,15:33.0,186,Hermione,No ,Hospitality,2,31,1,297,8,2893,4029,562.7052113
CAGEBTJB8NQV23Z2,17,54:34.0,103,Stefanie,Yes,Repair,0,54,0,251,5,10348,,12185.5104
CRTECN2QXU2DFRMM,35,18:42.0,74,Katharine,No ,Child_care,0,26,1,303,12,3384,4302,621.0350213
BRAECKHXYZZN8EYN,25,47:26.0,437,Cal,Yes,Repair,0,38,0,221,2,3244,4580,4123.44555
NKCE69P8G4ZRAUAF,44,31:58.0,113,Macyn,No ,Fashion,0,24,0,363,11,1995,3774,3242.543325
BKPEJYFF5ZEUDCYD,4,55:08.0,358,Dameon,No ,Organic,3,13,0,146,6,3861,12750,8455.634352
RTRDQSSHGP7UGRFC,16,56:10.0,23,,Yes,Fashion,2,52,0,389,12,603,3028,2192.557248
HIFEBRYGYAY5NHTG,32,56:40.0,23,Esdras,Yes,Hospitality,2,25,0,285,,1801,7853,5104.995525
NKCDU4RZMJX3CHXA,18,22:13.0,57,,Yes,Educational,0,90,0,101,17,2452,,3701.61792
BRAEFR6JUMNFA5MT,24,37:05.0,454,Charlene,Yes,Cosmetics,0,86,0,228,15,1267,3371,2513.753088
TWCEGVM9UGQCHHYP,45,49:28.0,57,Maryanna,Yes,Pet_care,0,15,0,135,10,5060,7921,6631.326801
ACCEGUY9BNMCFZ8P,20,19:52.0,437,Randy,Yes,Repair,0,31,0,253,4,4854,6878,6106.046625
ACCEJNF6ZRPRFFHV,30,47:42.0,23,Viraaj,No ,Organic,2,95,0,100,6,1290,7417,4391.942016
NKCE4VJGFTVFFPAR,5,05:16.0,443,Avin,Yes,Home_decor,0,38,0,201,16,4414,6764,5784.44265
NKCDQSVCY7GJM39D,40,45:29.0,63,Jayci,Yes,Fashion,1,88,0,398,13,4003,7575,6105.328768
CAGEBTGHEHZHZGK3,32,48:21.0,455,Avie,No ,Fashion,0,52,0,368,11,888,4954,3271.139856
SUDEGGAUVYAWRG3R,4,55:13.0,51,Yulian,Yes,Technology,1,21,0,635,12,3437,7339,6014.396325
DREECRS4CMPZGBJ4,37,20:59.0,450,Amanda,Yes,Organic,0,42,0,144,8,2773,4281,3650.307552
SHIECQHNRRBCFBFG,46,29:06.0,14,,Yes,Organic,0,85,0,136,5,3172,4178,3757.935104
SKTEYE86SU8B83ZA,7,54:40.0,447,Stratton,No ,Cosmetics,0,37,0,287,,3318,8458,6167.193375
TUNEB73EF5SSGWGS,9,41:29.0,3,Maaz,Yes,Pet_care,0,63,0,138,3,2303,4193,3353.1003
TOPE954FNTYZQVFZ,18,09:26.0,2,Daisy,Yes,Technology,1,97,0,649,5,5059,8789,7467.358976
RNGDXJ5UVGSEGHGQ,8,15:41.0,441,Raylee,No ,Organic,2,95,0,132,5,6088,7959,7055.920256
TOPE7ZHZJZN8ZFJV,7,58:37.0,190,Champion,No ,Child_care,0,31,0,290,8,11332,16687,14274.93323
CRTECN2QSUGUWEJM,38,31:46.0,441,Meara,Yes,Child_care,0,94,0,289,14,2952,4496,3960.347776
CAGE9ABAEFK9XDNG,35,56:39.0,443,Seren,No ,Child_care,0,7,0,329,13,9584,13609,11939.38594
SHOEJKDT4DRYHFEN,14,26:16.0,397,Graciela,Yes,Child_care,0,33,0,324,16,735,2830,2104.076625
NKCE9G2AFWY5A3HZ,11,09:30.0,186,Daylin,No ,Technology,2,81,0,537,5,2830,3693,3745.408128
NKCEBMDCBHGAGDGN,47,45:14.0,93,Jill,Yes,Cosmetics,2,91,0,295,12,2916,5535,4460.401792
WATE8PB23WX4SNVG,49,55:32.0,23,Majd,Yes,Child_care,2,53,0,311,8,4642,19695,12409.29893
MUGEACY8ZGEDWKGZ,39,30:05.0,268,Heriberto,Yes,Child_care,2,92,0,312,16,671,2730,1986.200832
RTRDYZYDXGHXXJNZ,15,29:51.0,83,Kelan,Yes,Home_decor,0,64,1,202,16,1537,5653,564.708375
RTRDET9AQR7EMM2G,2,54:21.0,451,Aleina,No ,Educational,0,35,0,159,15,6022,7176,6750.98025
CRTECN2QYFXXAEYU,33,23:29.0,23,Tim,No ,Home_decor,2,72,0,295,10,1214,4584,3164.931
NKCE9YTVCNQEPEJR,30,30:37.0,1,Landyn,No ,Organic,0,87,0,108,6,1014,3036,2103.487232
SNDEDG6HF8EDVZTV,42,07:29.0,62,Viana,No ,Pet_care,0,46,0,116,5,1958,8268,5198.078016
RNGEA9ZWQCB2ZUFS,18,00:24.0,350,Kiara,No ,Repair,1,50,0,200,9,4648,7185,6082.640352
SHIE6G82KNDJUCAQ,27,08:07.0,76,Kathleen,Yes,Cosmetics,0,85,0,236,16,4039,5304,4844.194432
MTYEJKESAJVRTGSS,36,00:24.0,320,Lyla,No ,Fashion,0,79,0,379,14,1406,4383,3244.7745
ACCEJ6TESY7AFT59,14,12:51.0,268,Bryston,No ,Educational,2,79,0,129,11,2097,4036,3166.8813
NKCDU4RZFXSK2JVU,37,26:41.0,453,,No ,Home_decor,0,98,0,270,16,3726,5323,4732.594944
TOPE28FYRZ3PGSHK,8,13:05.0,441,Zachariah,No ,Organic,2,73,0,135,5,3806,6017,4998.4704
WATE26J7MSP5GPSY,34,48:00.0,113,Alitzel,Yes,Child_care,0,60,0,285,8,4782,11802,8390.498325
DRPEHYHHHZXWMARS,16,32:23.0,186,Trinitee,Yes,Fashion,2,44,0,363,13,2232,3110,3018.030192
ACCE5HFW5TFRJ2ZE,31,24:59.0,55,Zaniah,No ,Home_decor,0,35,0,209,10,1217,3689,2657.788875
BDSEGJBRR2HQ8E3G,9,01:23.0,256,Cai,Yes,Technology,0,7,0,618,6,1588,6727,4777.512201
SNDDXFGFZEPHH9S2,28,14:37.0,283,Kenya,Yes,Cosmetics,0,81,1,209,17,4692,9830,1106.189146
NKCE8JXSVC5Y3HWJ,40,26:58.0,108,Brennon,Yes,Child_care,0,65,0,272,15,1069,2290,1934.4798
NKCDU4RZFY7GYGHF,5,24:38.0,451,Ashtyn,Yes,Hospitality,0,96,0,204,7,4675,6716,5818.479744
HJREGAHGVXJXZFHB,21,42:06.0,443,Marely,Yes,Organic,0,82,0,114,6,4969,6793,5912.151168
MUGEBFGFMTNYY7X3,29,18:30.0,115,Justine,Yes,Hospitality,0,34,0,339,13,1142,1994,1904.2674
CAGE9YTNNKYZ2GAS,38,12:25.0,452,Reaghan,No ,Repair,0,18,0,203,3,3799,5113,4659.873966
SHOEJUUVN2BVGSJZ,30,56:58.0,447,Thaddeus,Yes,Technology,0,35,1,566,10,4419,6159,876.8458913
BRAEAZKPYGWG793Z,3,36:12.0,116,Finnian,No ,Repair,0,32,1,219,4,1419,1889,280.3463775
NKCDU4RZGFYP7MUN,20,20:18.0,443,Josette,No ,Cosmetics,0,76,1,271,14,3630,5483,717.83118
TOPE89KURURKKF5X,45,21:20.0,162,Kane,No ,Technology,1,60,1,,7,4780,6684,920.5132163
NKCECFF6WBAYGMSG,3,23:54.0,452,Tommie,Yes,Home_decor,0,63,0,240,16,5497,7930,6894.5976
TOPEFDXSGQJRNF7G,16,20:08.0,358,Camryn,No ,Home_decor,3,7,0,275,11,894,2520,1983.681612
TOPEBWGETHGUGJPB,48,03:00.0,3,Anderson,No ,Repair,0,24,0,272,4,2839,6179,4770.843
SHOE2PQ4TFG9X8GF,22,23:34.0,65,Drayden,No ,Educational,2,90,0,109,6,822,2216,1605.453696
BBAECH863BHGQGC6,23,08:23.0,452,Sandra,Yes,Cosmetics,0,91,1,,16,5251,6914,939.7050432
PCSE4VAVF3JS4PVC,45,59:02.0,452,Rock,No ,Repair,0,85,0,264,6,6883,8720,7953.969408
NKCEASCZGVMSHYZZ,9,18:44.0,115,Kameryn,Yes,Hospitality,0,29,0,293,12,1840,2331,2375.0475
NKCDYQ3RHWWSMGHX,44,29:48.0,451,Felicia,No ,Educational,0,7,0,136,12,4861,6448,5796.710271
NKCE73KHBBRBPTJH,27,07:33.0,450,Ofelia,No ,Educational,0,84,0,167,15,2310,3005,2787.759744
BRAE74BRNMBXXFHD,16,21:37.0,441,,No ,Child_care,2,93,0,281,16,6335,9163,7926.58944
RNGEBFSXWAGFPHMY,17,55:43.0,27,Joanie,No ,Fashion,0,39,0,388,15,6175,10152,8542.340625
RTRDZBJ5HJUQPHUB,6,23:34.0,94,Braylen,Yes,Organic,2,45,0,140,9,1391,9933,5769.93456
WATEF3HQZ3KB7U4V,42,59:38.0,234,Leina,Yes,Child_care,0,57,0,337,14,15106,19763,17682.01618
WATE6NVSV5WVHAQX,40,16:53.0,62,Disha,Yes,Hospitality,0,27,0,337,7,2576,8962,6094.7649
RTRE8GJTHFTTDZWA,27,39:46.0,294,Adora,Yes,Organic,2,32,0,120,5,1097,3879,2602.7169
RNGE88Q94HF6SCCG,28,13:25.0,469,Chance,No ,Pet_care,0,56,0,189,,4319,6116,5373.458352
PTPE7R2F5GVPTERA,12,25:00.0,443,Cutter,Yes,Fashion,0,86,0,360,11,3428,4996,4510.726528
PCSEANGCJGZDCE4T,39,49:33.0,14,Galileah,Yes,Cosmetics,0,9,0,251,16,5413,7053,6493.320603
CAGEFZWRZGH3HNQM,37,41:00.0,65,Chanell,No ,Home_decor,2,18,1,212,16,2991,4892,623.9091029
SNDE3FPZ3A4JCXRH,11,24:03.0,137,Terran,No ,Home_decor,0,76,0,292,12,5551,14875,10412.0874
BLAEE6KTKJGZBXXZ,39,13:12.0,80,Elin,Yes,Educational,0,95,0,114,11,3057,4857,4016.66496
PTGEGUZZJXXJBGPQ,7,07:19.0,358,Chastity,No ,Repair,3,94,0,258,4,4391,11054,7868.626304
SUDEGGATCJNJGD9A,10,57:41.0,12,Apollonia,No ,Hospitality,0,65,0,240,14,6094,7557,7004.3094
NKCEC87RZKGSJSKA,19,32:23.0,451,Candy,No ,Cosmetics,0,77,1,222,12,5196,6388,894.111075
SHIEBZB44JP2JZNG,30,26:58.0,3,Nehemias,No ,Repair,0,30,0,202,1,1724,2975,2545.350675
NKCE6GJ5WUDU7BK8,26,37:24.0,14,Denton,No ,Pet_care,0,72,0,177,4,5269,7340,6419.1798
NKCE9AZMGW4GGTHF,19,14:54.0,294,Larkin,No ,Cosmetics,2,13,1,234,17,1082,3638,389.6625299
CRTECN2QVHMQP5AW,42,33:15.0,452,Khyree,No ,Educational,0,14,0,151,8,3094,4401,3901.10985
CRTECN2QU7HVFHXU,27,31:34.0,173,Nadya,Yes,Child_care,0,14,0,335,6,7396,11269,9672.13269
BRAE6MPEE4X6CMB4,49,21:01.0,449,Denver,Yes,Pet_care,0,11,0,132,6,683,987,967.40325
SRTEHVURZFRUZUCZ,31,36:10.0,58,Izabel,Yes,Repair,0,86,0,213,9,2545,3365,3125.002496
SGLE6WQCVSXJHGP5,1,37:49.0,268,Maejor,Yes,Technology,2,86,0,553,8,1820,5316,4064.46656
SOPEJXBBKEAHD3NK,25,11:55.0,17,Franklin,Yes,Pet_care,0,33,0,138,10,9451,15434,12561.45765
NKCE4PZ62HSZ4QRQ,14,36:23.0,256,Cree,No ,Cosmetics,0,51,0,214,13,1825,13834,8002.136448
BRAE5PKZVZBDQWUR,2,36:58.0,14,Rosalynn,Yes,Hospitality,0,4,0,251,11,3166,4159,3917.138247
PHFEJNH7XUEGHCAA,37,10:51.0,65,Roy,Yes,Cosmetics,2,85,0,221,12,4496,,5631.304448
CRTECN2QUCD97JY3,25,31:58.0,65,Jan,Yes,Educational,0,73,,139,16,1245,2872,2178.7821
BRAEBBYRZDGSGYSP,46,33:35.0,403,Dion,Yes,Pet_care,0,54,0,102,1,1947,3201,2659.131936
WSCEJFZSJHPBRWGK,14,12:41.0,23,Giuliana,No ,Home_decor,0,34,0,261,16,6892,10138,8767.64595
WATE9DX9E4YSRJSY,22,24:18.0,454,Skylar,Yes,Educational,0,52,0,151,17,2797,5545,4301.383824
MUGECJZ2DTFF8KJA,31,30:25.0,55,Allisson,Yes,Fashion,0,90,0,367,17,1367,3359,2694.650112
TOPDXPKDHFNGTBGU,21,19:02.0,446,Maggie,No ,Organic,0,76,0,123,7,4940,6699,5887.1043
TOPE94JHSWNVX2GS,35,54:54.0,116,Wilton,No ,Repair,0,66,0,248,5,3019,3909,3676.5927
BRAEYPGFGUPUHGGC,32,36:50.0,76,Kinleigh,No ,Home_decor,0,33,0,254,16,5445,8087,7013.252925
TOPECUZYVBVQ3FEZ,34,12:22.0,62,Demya,Yes,Repair,0,71,0,274,6,1690,7718,4931.0118
PCSE2FMZFNZ4GBWB,48,59:13.0,58,Laurynn,Yes,Home_decor,0,27,0,284,13,7810,10672,9513.167475
SHIE3GPARBJ4SBCG,33,25:02.0,163,Greer,No ,Cosmetics,0,13,0,200,16,962,1214,1289.611026
SNDE25SGPV24YPRA,32,03:18.0,469,Nason,No ,Home_decor,0,97,0,299,14,5719,7554,6844.785024
HLKEHB9SWCXZXPRF,7,59:56.0,3,Paolo,Yes,Pet_care,0,45,0,144,7,3194,3977,3708.125136
BRAE7FNDZBHFZFKA,39,14:10.0,437,Rebeca,Yes,Hospitality,0,6,0,325,9,5181,6690,6265.213416
PCSE55G4ADFVEYWJ,25,57:47.0,268,Janyah,No ,Hospitality,2,54,0,294,9,2697,3836,3540.633984
ACCEGH6SND8XZXTS,28,36:24.0,452,Jesenia,No ,Repair,0,37,0,270,7,4422,6006,5473.930875
JEAEGFMZGYXJMJ3N,22,36:12.0,146,Cillian,No ,Pet_care,2,98,0,195,9,1594,,2243.590272
TRCEGNXZKQT2GTJG,41,32:45.0,121,Raidyn,No ,Pet_care,0,63,0,181,6,1546,4713,3279.2562
CRTEHSSBYJGD7HGM,34,06:10.0,23,Ishika,Yes,Fashion,2,41,0,392,13,1585,6549,4435.718544
SNDEBFPYNJJZXZUX,1,30:59.0,23,Jeffery,Yes,Hospitality,0,96,1,273,,4624,6540,866.5109376
TUNEB73EWGGZHHTG,16,11:53.0,58,Kelley,Yes,Pet_care,0,16,0,162,2,6299,8936,7780.241898
PELEGPF7VRJJYBYS,27,39:04.0,3,Brigette,No ,Repair,0,56,0,208,6,3603,4410,4189.91184
SHOEFMRZQXHJREHH,10,28:38.0,437,Mila,No ,Fashion,0,4,0,353,16,3700,5706,5063.013648
NSTEJMHARPK8BXHS,6,10:27.0,350,Jaylah,No ,Pet_care,1,85,0,163,4,5061,8226,6711.108096
SHOECS7FBGSEPW9G,24,15:21.0,423,,No ,Cosmetics,0,76,0,286,14,2757,7460,5347.6335
RNGEFP2XPJWMGMSB,4,12:57.0,358,Charlie,Yes,Organic,3,94,0,147,5,2630,12395,7552.909056
NKCECZFZAFEHW73X,35,05:33.0,121,Kenedi,Yes,Pet_care,0,85,1,108,11,1140,3615,367.8436608
MUGEAGGKSMSZVEAB,7,25:15.0,2,Kyng,Yes,Cosmetics,1,48,0,256,15,2303,3795,3288.388752
SMCEJV6XD3WH3NBN,29,55:44.0,447,Estrella,Yes,Organic,0,97,0,147,6,4845,6179,5580.772736
CRTECN2QW6NBTNGC,43,20:25.0,198,,No ,Pet_care,0,18,0,102,1,2260,3221,2842.485723
BBAEHWDDZHUCSFWQ,15,55:13.0,74,Zayyan,Yes,Child_care,0,18,0,298,14,5344,8127,7042.225707
PBXEASWH77XCQQHQ,30,14:11.0,294,Zaydan,No ,Cosmetics,2,63,0,294,15,1870,3645,3025.0836
TOPEBN32YGU8MZ6A,3,10:25.0,167,Bianca,No ,Child_care,0,20,0,321,11,4383,5996,5392.095275
BRAE4GF4X3VZZC9K,39,48:17.0,65,Bently,Yes,Child_care,2,15,0,329,10,3373,4841,4439.665989
RTRDETBCHYE3UZAA,45,56:36.0,14,Jasir,No ,Pet_care,0,93,0,105,2,7023,9037,8019.442816
NKCDSXA5G2KQYSAS,6,04:31.0,14,Bostyn,Yes,Child_care,0,72,0,290,16,2998,3825,3669.8904
NKCEBT6JFFUUF73P,36,23:34.0,441,Dixon,No ,Pet_care,0,36,0,136,7,2837,4234,3664.785075
PANEJQ57Q6JKCWR6,1,10:20.0,141,Royce,Yes,Fashion,0,47,1,386,16,4030,5410,762.123492
NKCE9PFFYD3PETHP,22,19:07.0,454,Advaith,Yes,Pet_care,0,28,0,164,4,2239,5050,3800.4351
DRPEHYHNWT8V56RP,9,53:06.0,451,Aman,Yes,Technology,0,55,0,638,12,4984,6551,6371.380512
PBXEANEFFA8P46FZ,12,37:20.0,104,Arron,No ,Technology,0,88,0,534,5,2034,4610,3802.109696
TOPE8VQM3KWDWMP8,39,03:46.0,358,Myleah,No ,Organic,3,82,0,107,5,2093,17625,9827.348608
FABE92NVKXGFYBWC,21,51:17.0,3,Haniya,No ,Repair,0,82,0,226,1,2844,4030,3610.587904
ACCEAHRFFBDWUM5V,42,00:43.0,40,Mackinley,No ,Pet_care,0,23,0,179,9,2671,6676,4844.568225
CAGEBFPEQSVMZGZZ,49,12:46.0,55,Tylon,Yes,Repair,0,23,1,232,7,2261,5795,637.8244425
ACCEGXK4XKRYAD3S,14,06:36.0,451,Emile,Yes,Fashion,0,1,1,357,16,5220,6792,955.7959109
CRTECUWZ8GPZMZYY,2,26:21.0,58,Tanner,No ,Pet_care,1,47,0,126,2,3109,3972,3643.739856
